SSID,BSSID,Encryption,CurrentLatitude,CurrentLongitude,Channel,Frequency,Last Update
Jt9x11w3,64:AE:0C:90:72:17,wpa2,32.01113344,-102.096219,6,,2023-09-25T10:00:00.000Z
Jt9x11w3,64:AE:0C:90:72:18,wpa2,32.00408272,-102.0958088,48,,2023-04-08T21:00:00.000Z
L4m82az,64:AE:0C:90:72:1B,wpa2,32.01175112,-102.1009783,6,,2023-09-25T10:00:00.000Z
Dmpm49Bjfk10,64:AE:0C:90:72:1E,wpa2,31.99969482,-102.0869574,48,,2023-01-30T03:00:00.000Z
Dmpm49Bjfk10,64:AE:0C:90:88:41,wpa2,32.00253898,-102.095543,6,,2024-10-11T03:00:00.000Z
R4hdr76L,64:AE:0C:90:88:42,wpa2,31.997811,-102.094123,6,,2024-10-07T23:00:00.000Z
M4m786iA,64:AE:0C:90:88:44,wpa2,31.9970845,-102.0927225,6,,2024-10-11T03:00:00.000Z
Jt9x11w3,64:AE:0C:90:88:47,wpa2,32.00068455,-102.1011187,6,,2024-10-11T03:00:00.000Z
Jt9x11w3,64:AE:0C:90:88:48,wpa2,32.00397167,-102.102028,161,,2023-09-25T10:00:00.000Z
L4m82az,64:AE:0C:90:88:4B,wpa2,32.00961067,-102.085456,6,,2024-10-11T03:00:00.000Z
Dmpm49Bjfk10,64:AE:0C:90:88:4E,wpa2,32.00981,-102.1003847,161,,2023-09-25T10:00:00.000Z
Dmpm49Bjfk10,64:AE:0C:90:91:01,wpa2,31.99772967,-102.0836503,11,,2023-09-25T10:00:00.000Z
R4hdr76L,64:AE:0C:90:91:02,wpa2,32.00179167,-102.0837217,11,,2024-10-07T23:00:00.000Z
M4m786iA,64:AE:0C:90:91:04,wpa2,32.004379,-102.088218,11,,2024-10-11T03:00:00.000Z
Jt9x11w3,64:AE:0C:90:91:07,wpa2,32.00500778,-102.0860178,11,,2024-10-07T23:00:00.000Z
Jt9x11w3,64:AE:0C:90:91:08,wpa2,32.01224656,-102.0969632,149,,2023-04-08T21:00:00.000Z
L4m82az,64:AE:0C:90:91:0B,wpa2,31.99969583,-102.0993453,11,,2023-05-15T22:00:00.000Z
Dmpm49Bjfk10,64:AE:0C:90:91:0E,wpa2,32.0036886,-102.0951956,149,,2023-04-08T21:00:00.000Z
MINI79178 CarPlay,64:CF:D9:50:1D:AB,wpa2,31.99702111,-102.0835524,11,,2022-07-11T20:00:00.000Z
MMH-wpa2link,64:D8:14:B3:94:15,wpa2,32.01096089,-102.096163,40,,2022-07-11T20:00:00.000Z
SPACELABS,64:D8:14:B3:94:18,wpa2,32.0093011,-102.0850306,40,,2022-07-11T20:00:00.000Z
MMH-Guest,64:D8:14:B3:94:1E,unknown,32.00590741,-102.1003087,40,,2022-07-11T20:00:00.000Z
mmhsecureguest,64:D8:14:B3:95:57,wpa2,32.00070622,-102.0863592,44,,2022-07-11T20:00:00.000Z
SPACELABS,64:D8:14:B3:95:58,wpa2,32.01126689,-102.0964346,44,,2022-07-11T20:00:00.000Z
mmhsecuredclient,64:D8:14:B3:95:5A,wpa2,31.99747511,-102.0862456,44,,2022-07-11T20:00:00.000Z
MMH-Guest,64:D8:14:B3:95:5E,unknown,32.00499112,-102.100247,44,,2022-07-11T20:00:00.000Z
MMH-Med-Wireless,64:D8:14:B3:95:5F,wpa2,32.01252299,-102.0991817,44,,2022-07-11T20:00:00.000Z
Uconnect-62353237,66:05:E4:35:D8:5A,wpa2,32.00906808,-102.0987485,36,,2023-03-18T14:00:00.000Z
Uconnect-31343132,66:05:E4:36:12:CC,wpa2,31.99798721,-102.0957885,36,,2023-03-12T15:00:00.000Z
Uconnect-32666437,66:05:E4:37:DA:40,wpa2,32.00274323,-102.0996802,36,,2022-12-09T00:00:00.000Z
bills wifi,66:05:E4:55:DB:30,wpa2,32.01134734,-102.1020466,1,,2023-03-24T16:00:00.000Z
EDGAR TRUCK,66:05:E4:57:DE:60,wpa2,31.99866877,-102.1003201,11,,2023-02-10T22:00:00.000Z
myChevrolet,66:05:E4:59:1D:DD,wpa2,32.00664278,-102.0877274,6,,2022-03-31T02:00:00.000Z
Uconnect-36373637,66:05:E4:5E:E3:50,wpa2,31.997119,-102.0877348,36,,2023-01-09T07:00:00.000Z
myChevrolet,66:05:E4:8F:67:27,wpa2,32.00545146,-102.0923452,6,,2023-03-24T16:00:00.000Z
Curtis wifi,66:05:E4:8F:72:FE,wpa2,32.00385373,-102.0945009,1,,2023-06-11T17:00:00.000Z
Uconnect-39626164,66:05:E4:CD:C2:58,wpa2,31.9983908,-102.087079,36,,2022-09-23T10:00:00.000Z
MMHwpa2link,66:3A:0E:2E:4A:C7,wpa2,32.01125711,-102.0964744,149,,2022-07-31T00:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6A:E2,wpa2,31.99931498,-102.0919924,149,,2022-04-19T22:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6B:2F,wpa2,31.99777433,-102.0957207,36,,2022-07-29T20:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6B:94,wpa2,32.001658,-102.095184,149,,2022-07-29T20:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6B:B1,wpa2,32.00475377,-102.0846839,44,,2022-07-29T20:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6B:CC,wpa2,32.01263933,-102.0970907,48,,2022-03-25T04:00:00.000Z
MMH-wpa2link,66:3A:0E:2E:6B:D9,wpa2,32.00228093,-102.089893,44,,2021-10-01T23:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6B:DA,wpa2,32.006141,-102.085143,161,,2022-03-25T13:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6B:DD,wpa2,31.9970034,-102.1003699,36,,2022-07-31T00:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6B:F0,wpa2,32.00091969,-102.0935599,149,,2022-04-17T02:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6C:07,wpa2,31.99957864,-102.0874423,44,,2022-03-25T04:00:00.000Z
MMH-wpa2link,66:3A:0E:2E:6C:1D,wpa2,32.01115589,-102.09329,40,,2022-07-10T01:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6C:1F,wpa2,31.99779634,-102.0896083,40,,2022-04-20T01:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6C:25,wpa2,32.00384248,-102.0984481,153,,2022-07-29T20:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6C:E0,wpa2,31.99762425,-102.0968644,157,,2022-07-31T15:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6D:C0,wpa2,31.99694011,-102.0884808,157,,2022-07-29T20:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6D:C6,wpa2,32.00033061,-102.0949161,44,,2022-07-29T20:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:17,wpa2,32.00352921,-102.0855389,149,,2022-03-25T04:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:28,wpa2,31.9987502,-102.1031366,36,,2022-03-25T13:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:2D,wpa2,31.99697065,-102.0894258,165,,2022-07-31T15:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:35,wpa2,32.00295478,-102.1017007,44,,2022-07-31T15:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:4E,wpa2,31.99805187,-102.0969918,36,,2022-07-29T20:00:00.000Z
MMH-wpa2link,66:3A:0E:2E:6E:6E,wpa2,32.00563267,-102.0872996,157,,2021-10-23T05:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:79,wpa2,32.00209133,-102.0838183,40,,2022-07-29T20:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:87,wpa2,31.999387,-102.091674,149,,2022-04-17T02:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:89,wpa2,32.00308627,-102.0831468,161,,2022-03-26T14:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:8A,wpa2,31.99742109,-102.1015191,161,,2022-07-29T20:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:8D,wpa2,31.9973432,-102.1014939,36,,2022-04-08T04:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:8E,wpa2,32.0050712,-102.0939278,44,,2022-04-01T00:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:9E,wpa2,31.99903591,-102.0921854,165,,2022-03-20T02:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:AA,wpa2,32.0115676,-102.0857867,161,,2022-04-29T01:00:00.000Z
MMH-wpa2link,66:3A:0E:2E:6E:B1,wpa2,32.00670178,-102.0959358,48,,2022-04-29T01:00:00.000Z
MMH-wpa2link,66:3A:0E:2E:6E:B2,wpa2,31.99690345,-102.1013375,48,,2021-09-20T20:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:B4,wpa2,32.00220678,-102.0863131,48,,2022-07-31T00:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:BC,wpa2,31.997259,-102.096473,157,,2022-07-31T00:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:C6,wpa2,32.00326767,-102.1018013,153,,2022-07-31T00:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:CC,wpa2,32.00507044,-102.0847882,44,,2022-03-25T13:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:CF,wpa2,32.00065765,-102.0833615,40,,2022-03-26T14:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:D4,wpa2,32.00758715,-102.0910631,157,,2022-07-29T20:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:D6,wpa2,31.99642287,-102.1014054,157,,2022-04-17T02:00:00.000Z
MMH-wpa2link,66:3A:0E:2E:6E:DA,wpa2,32.00854333,-102.0847897,48,,2022-07-10T01:00:00.000Z
MMHwpa2link,66:3A:0E:2E:6E:DB,wpa2,32.01000438,-102.089462,157,,2022-04-26T23:00:00.000Z
MMHwpa2link,66:3A:0E:2E:73:CF,wpa2,32.011035,-102.0865603,40,,2022-04-17T02:00:00.000Z
MMHwpa2link,66:3A:0E:2E:73:FB,wpa2,32.01056933,-102.0915773,149,,2022-03-25T04:00:00.000Z
mmhSecureVideo,66:3A:0E:2E:76:4E,wpa2,32.01230172,-102.0969815,48,,2022-07-11T20:00:00.000Z
MMHwpa2link,66:3A:0E:2E:76:A3,wpa2,31.99859207,-102.0943663,44,,2022-04-20T01:00:00.000Z
MMHwpa2link,66:3A:0E:2E:76:A6,wpa2,32.00288333,-102.0840713,149,,2022-04-17T02:00:00.000Z
MMH-wpa2link,66:3A:0E:2E:76:AB,wpa2,31.99833676,-102.0862586,136,,2022-07-11T20:00:00.000Z
MMH-wpa2link,66:3A:0E:2E:76:AF,wpa2,31.99885588,-102.091509,36,,2022-04-29T01:00:00.000Z
MMHwpa2link,66:3A:0E:2E:76:C6,wpa2,32.00333,-102.096626,161,,2022-07-31T00:00:00.000Z
MMH-wpa2link,66:3A:0E:2E:76:D5,wpa2,32.003688,-102.086799,161,,2022-07-11T20:00:00.000Z
MMH-wpa2link,66:3A:0E:2E:76:D7,wpa2,32.00585645,-102.0906961,149,,2021-09-20T20:00:00.000Z
MMH-wpa2link,66:3A:0E:2E:76:E2,wpa2,31.99814634,-102.092637,36,,2022-06-10T20:00:00.000Z
MMHwpa2link,66:3A:0E:2E:78:0D,wpa2,32.010803,-102.098427,40,,2022-03-20T02:00:00.000Z
MMHwpa2link,66:3A:0E:2E:78:14,wpa2,31.99632844,-102.1018074,44,,2022-03-17T02:00:00.000Z
MMH-wpa2link,66:3A:0E:2E:78:17,wpa2,31.99876508,-102.0988496,56,,2021-09-20T20:00:00.000Z
MMHwpa2link,66:3A:0E:2E:78:1F,wpa2,32.00623901,-102.0846878,36,,2022-04-08T04:00:00.000Z
MMH-wpa2link,66:3A:0E:2E:78:2A,wpa2,32.001492,-102.083625,48,,2022-06-10T20:00:00.000Z
MMH-wpa2link,66:3A:0E:2E:78:44,wpa2,32.00111733,-102.0846181,136,,2021-09-20T20:00:00.000Z
MMH-wpa2link,66:3A:0E:2E:78:53,wpa2,32.00899967,-102.0937297,104,,2022-07-11T20:00:00.000Z
mmhSecureVideo,66:3A:0E:2E:78:6D,wpa2,32.00337167,-102.086695,149,,2022-07-11T20:00:00.000Z
MMHwpa2link,66:3A:0E:2E:7B:62,wpa2,31.99861972,-102.0943754,48,,2022-07-29T20:00:00.000Z
MMH-wpa2link,66:3A:0E:2E:7B:A2,wpa2,31.99806144,-102.1017292,153,,2022-07-11T20:00:00.000Z
MMH-wpa2link,66:3A:1E:2E:6B:0B,wpa2,32.00291433,-102.085739,1,,2022-03-18T01:00:00.000Z
MMHwpa2link,66:3A:1E:2E:6B:2F,wpa2,32.00517496,-102.1013835,1,,2022-07-29T20:00:00.000Z
MMHwpa2link,66:3A:1E:2E:6B:94,wpa2,32.00892767,-102.0942867,6,,2022-07-31T00:00:00.000Z
MMH-wpa2link,66:3A:1E:2E:6B:D9,wpa2,32.00539044,-102.0848941,1,,2021-10-01T23:00:00.000Z
MMHwpa2link,66:3A:1E:2E:6B:DD,wpa2,32.00655631,-102.083327,6,,2022-03-26T14:00:00.000Z
MMH-wpa2link,66:3A:1E:2E:6C:1D,wpa2,32.00744923,-102.0961792,6,,2022-03-16T03:00:00.000Z
MMHwpa2link,66:3A:1E:2E:6C:25,wpa2,32.00935933,-102.0990966,0,,2021-09-24T19:00:00.000Z
MMHwpa2link,66:3A:1E:2E:6C:E0,wpa2,32.00873948,-102.0966054,11,,2021-12-15T09:00:00.000Z
MMHwpa2link,66:3A:1E:2E:6D:C0,wpa2,32.000559,-102.086982,1,,2022-03-30T17:00:00.000Z
MMHwpa2link,66:3A:1E:2E:6D:C6,wpa2,32.00283856,-102.1016633,6,,2022-03-29T03:00:00.000Z
MMHwpa2link,66:3A:1E:2E:6E:17,wpa2,32.008359,-102.0838462,11,,2022-03-20T02:00:00.000Z
MMH-wpa2link,66:3A:1E:2E:6E:2D,wpa2,32.01233417,-102.0918543,11,,2022-07-11T20:00:00.000Z
MMH-wpa2link,66:3A:1E:2E:6E:35,wpa2,32.01017911,-102.0882698,6,,2022-03-18T01:00:00.000Z
MMHwpa2link,66:3A:1E:2E:6E:4E,wpa2,32.00933067,-102.094416,1,,2022-03-17T16:00:00.000Z
MMH-wpa2link,66:3A:1E:2E:6E:79,wpa2,32.00801022,-102.094254,6,,2022-03-18T01:00:00.000Z
MMH-wpa2link,66:3A:1E:2E:6E:87,wpa2,32.01171667,-102.1021653,1,,2022-07-11T20:00:00.000Z
MMHwpa2link,66:3A:1E:2E:6E:8A,wpa2,32.0118694,-102.0858871,6,,2022-07-29T20:00:00.000Z
MMH-wpa2link,66:3A:1E:2E:6E:B1,wpa2,31.9981013,-102.0928358,1,,2022-07-11T20:00:00.000Z
MMH-wpa2link,66:3A:1E:2E:6E:B4,wpa2,32.003126,-102.0901646,6,,2022-03-18T01:00:00.000Z
MMHwpa2link,66:3A:1E:2E:6E:BC,wpa2,31.99801678,-102.0976458,1,,2022-07-29T20:00:00.000Z
MMH-wpa2link,66:3A:1E:2E:6E:C6,wpa2,32.01064311,-102.0912551,1,,2022-03-16T03:00:00.000Z
MMH-wpa2link,66:3A:1E:2E:6E:CF,wpa2,31.99890843,-102.1024633,6,,2022-03-18T01:00:00.000Z
MMHwpa2link,66:3A:1E:2E:6E:D4,wpa2,31.99660507,-102.0977379,6,,2022-07-31T15:00:00.000Z
MMHwpa2link,66:3A:1E:2E:6E:D6,wpa2,32.00373993,-102.0947827,1,,2022-04-17T02:00:00.000Z
MMH-wpa2link,66:3A:1E:2E:6E:DB,wpa2,32.01204413,-102.088792,11,,2022-07-11T20:00:00.000Z
MMH-wpa2link,66:3A:1E:2E:73:CF,wpa2,31.998758,-102.094421,6,,2022-07-11T20:00:00.000Z
MMH-wpa2link,66:3A:1E:2E:76:D7,wpa2,32.00343,-102.087913,1,,2022-07-11T20:00:00.000Z
MMH-wpa2link,66:3A:1E:2E:78:0D,wpa2,32.00169553,-102.0910675,1,,2022-07-11T20:00:00.000Z
MMH-wpa2link,66:3A:1E:2E:78:17,wpa2,32.00739782,-102.0937952,11,,2021-09-20T20:00:00.000Z
MMH-wpa2link,66:3A:1E:2E:78:2A,wpa2,31.997455,-102.095619,1,,2021-10-20T23:00:00.000Z
MMH-wpa2link,66:3A:1E:2E:78:44,wpa2,31.996999,-102.088233,6,,2021-09-20T20:00:00.000Z
mmhSecureVideo,66:3A:1E:2E:78:6D,wpa2,32.00204748,-102.1014028,6,,2022-07-11T20:00:00.000Z
MMH-wpa2link,66:3A:1E:2E:7B:62,wpa2,31.99790763,-102.1017359,6,,2022-03-16T03:00:00.000Z
ATTkFpwF5S,66:54:25:8B:88:F3,wpa2,32.00376389,-102.1000015,153,,2024-10-11T03:00:00.000Z
Cathi?s iPhone,66:6A:BB:D3:11:11,wpa2,31.999221,-102.0973619,6,,2023-04-29T22:00:00.000Z
E_0584_8464,66:82:14:C1:65:10,wpa2,32.01185631,-102.1014991,1,,2024-10-24T18:00:00.000Z
JACOConfig,66:88:4A:29:D5:A0,none,32.00395797,-102.0938468,1,,2021-10-20T23:00:00.000Z
VerizonLMG8200AEE,66:C2:DE:FF:0A:EE,wpa2,32.00850055,-102.0866057,9,,2022-04-01T00:00:00.000Z
ATTqFJIy4I,66:DF:F7:B8:AD:E3,wpa2,32.00399971,-102.0979655,161,,2024-10-24T18:00:00.000Z
JACOConfig,66:F8:46:B1:A3:CC,none,32.001178,-102.0843603,1,,2023-04-08T21:00:00.000Z
amarillo,66:FF:0A:B7:87:E9,wpa2,31.997343,-102.096107,6,,2022-03-13T15:00:00.000Z
MMH,68:3A:1E:2E:4A:C7,wpa2,32.00316813,-102.0947725,11,,2022-11-28T11:00:00.000Z
MMH,68:3A:1E:2E:6B:0B,wpa2,32.00412056,-102.0844752,1,,2022-03-18T01:00:00.000Z
MMH,68:3A:1E:2E:6B:2F,wpa2,32.00612076,-102.0852731,1,,2024-10-11T04:00:00.000Z
MMH,68:3A:1E:2E:6B:94,wpa2,32.008502,-102.085754,6,,2024-10-11T04:00:00.000Z
MMH,68:3A:1E:2E:6B:D9,wpa2,32.012892,-102.089446,1,,2021-10-01T23:00:00.000Z
MMH,68:3A:1E:2E:6B:DD,wpa2,31.999115,-102.097328,6,,2024-10-11T04:00:00.000Z
MMH,68:3A:1E:2E:6B:DE,wpa2,32.01003156,-102.0928944,6,,2024-09-12T15:00:00.000Z
MMH,68:3A:1E:2E:6C:1D,wpa2,32.00741905,-102.0917272,6,,2022-03-16T03:00:00.000Z
MMH,68:3A:1E:2E:6C:22,wpa2,31.99921589,-102.1011791,6,,2024-09-12T15:00:00.000Z
MMH,68:3A:1E:2E:6C:25,wpa2,32.0079063,-102.0849119,11,,2023-02-11T04:00:00.000Z
MMH,68:3A:1E:2E:6C:E0,wpa2,32.00553133,-102.0962821,11,,2022-11-28T11:00:00.000Z
MMH,68:3A:1E:2E:6D:C0,wpa2,32.00330374,-102.0947739,1,,2023-06-11T16:00:00.000Z
MMH,68:3A:1E:2E:6D:C6,wpa2,32.0081803,-102.102554,255,,2023-09-22T06:00:00.000Z
MMH,68:3A:1E:2E:6E:17,wpa2,32.00285675,-102.0914511,11,,2022-11-28T11:00:00.000Z
MMH,68:3A:1E:2E:6E:30,wpa2,32.00102856,-102.0849946,11,,2022-04-26T23:00:00.000Z
MMH,68:3A:1E:2E:6E:35,wpa2,32.001415,-102.087254,6,,2024-10-11T04:00:00.000Z
MMH,68:3A:1E:2E:6E:4E,wpa2,32.008633,-102.090865,1,,2023-04-08T21:00:00.000Z
MMH,68:3A:1E:2E:6E:4F,wpa2,32.00689112,-102.0907581,6,,2024-09-11T02:00:00.000Z
MMH,68:3A:1E:2E:6E:65,wpa2,32.00234177,-102.1003606,6,,2024-08-31T02:00:00.000Z
MMH,68:3A:1E:2E:6E:79,wpa2,31.99646143,-102.0955544,6,,2022-03-18T01:00:00.000Z
MMH,68:3A:1E:2E:6E:87,wpa2,32.01185003,-102.1020227,1,,2022-07-11T20:00:00.000Z
MMH,68:3A:1E:2E:6E:8A,wpa2,32.0032965,-102.0948087,6,,2024-10-11T04:00:00.000Z
MMH,68:3A:1E:2E:6E:94,wpa2,32.011261,-102.092834,11,,2024-09-11T02:00:00.000Z
MMH,68:3A:1E:2E:6E:B1,wpa2,32.01102611,-102.0974777,1,,2022-07-11T20:00:00.000Z
MMH,68:3A:1E:2E:6E:B4,wpa2,32.00228292,-102.0934727,6,,2022-07-11T20:00:00.000Z
MMH,68:3A:1E:2E:6E:BC,wpa2,32.00859669,-102.1007607,1,,2024-10-11T04:00:00.000Z
MMH,68:3A:1E:2E:6E:C2,wpa2,31.99773046,-102.0968984,6,,2024-09-12T15:00:00.000Z
MMH,68:3A:1E:2E:6E:C6,wpa2,31.99873464,-102.1032027,1,,2023-03-18T14:00:00.000Z
MMH,68:3A:1E:2E:6E:D4,wpa2,32.00132141,-102.0951759,6,,2024-10-24T18:00:00.000Z
MMH,68:3A:1E:2E:6E:D6,wpa2,31.99890843,-102.1024633,1,,2023-06-11T16:00:00.000Z
MMH,68:3A:1E:2E:6E:DB,wpa2,32.00734013,-102.0986141,11,,2022-07-11T20:00:00.000Z
MMH,68:3A:1E:2E:73:CF,wpa2,31.99780154,-102.1018707,6,,2021-09-20T20:00:00.000Z
MMH,68:3A:1E:2E:76:D5,wpa2,31.99831739,-102.0918782,11,,2024-09-12T15:00:00.000Z
MMH,68:3A:1E:2E:78:11,wpa2,31.99768877,-102.0980817,11,,2024-09-12T15:00:00.000Z
MMH,68:3A:1E:2E:78:2A,wpa2,32.00897978,-102.0945678,1,,2022-11-28T11:00:00.000Z
MMH-wpa2link,68:3A:1E:2E:78:6D,wpa2,31.99639922,-102.0861651,6,,2023-09-25T10:00:00.000Z
MMH,68:3A:1E:2E:7B:62,wpa2,32.009304,-102.0841473,6,,2022-03-16T03:00:00.000Z
MMH,68:3A:1E:2E:7B:A2,wpa2,32.00485856,-102.0905664,11,,2024-09-12T15:00:00.000Z
Mr Key,68:7F:74:04:8C:47,wpa2,32.00787186,-102.0910086,1,,2022-07-11T20:00:00.000Z
Cisco61446,68:7F:74:B0:33:B8,wpa2,32.002914,-102.090095,11,,2022-07-11T20:00:00.000Z
JACOConfig,6A:15:75:FD:FF:49,unknown,31.9980011,-102.0932665,1,,2022-07-29T20:00:00.000Z
MMH,6A:3A:0E:2E:4A:C7,wpa2,32.00509257,-102.0936558,149,,2024-09-11T02:00:00.000Z
MMH,6A:3A:0E:2E:6A:E2,wpa2,32.009167,-102.083106,153,,2022-03-12T22:00:00.000Z
MMH,6A:3A:0E:2E:6B:2F,wpa2,32.00146966,-102.0959938,48,,2024-10-24T18:00:00.000Z
MMH,6A:3A:0E:2E:6B:94,wpa2,31.99912522,-102.1015578,149,,2024-10-24T18:00:00.000Z
MMH,6A:3A:0E:2E:6B:CC,wpa2,31.99798412,-102.1031721,149,,2022-12-09T00:00:00.000Z
MMH,6A:3A:0E:2E:6B:D9,wpa2,32.0100766,-102.1016359,44,,2021-10-01T23:00:00.000Z
MMH,6A:3A:0E:2E:6B:DA,wpa2,32.00474138,-102.0941709,153,,2022-04-03T02:00:00.000Z
MMH,6A:3A:0E:2E:6B:DD,wpa2,32.00602699,-102.0919617,48,,2024-10-24T18:00:00.000Z
MMH,6A:3A:0E:2E:6B:E5,wpa2,32.0063233,-102.0851777,48,,2023-04-08T21:00:00.000Z
MMH,6A:3A:0E:2E:6B:F0,wpa2,32.01016232,-102.1012756,149,,2022-04-19T22:00:00.000Z
MMH,6A:3A:0E:2E:6C:07,wpa2,32.01100824,-102.0998397,36,,2024-10-11T04:00:00.000Z
MMH,6A:3A:0E:2E:6C:1D,wpa2,32.00251666,-102.0963682,161,,2024-10-11T04:00:00.000Z
MMH,6A:3A:0E:2E:6C:1F,wpa2,32.00528266,-102.087318,40,,2023-04-13T21:00:00.000Z
MMH,6A:3A:0E:2E:6C:25,wpa2,31.99976933,-102.0947383,48,,2024-10-11T04:00:00.000Z
MMH,6A:3A:0E:2E:6C:E0,wpa2,32.001658,-102.095184,36,,2024-10-11T04:00:00.000Z
MMH,6A:3A:0E:2E:6D:C0,wpa2,31.99856441,-102.0943571,40,,2024-10-11T04:00:00.000Z
MMH,6A:3A:0E:2E:6D:C6,wpa2,32.01140367,-102.0875506,149,,2024-10-07T23:00:00.000Z
MMH,6A:3A:0E:2E:6E:17,wpa2,31.99818821,-102.0874143,36,,2023-05-15T23:00:00.000Z
MMH,6A:3A:0E:2E:6E:28,wpa2,32.00179752,-102.0941287,40,,2023-02-11T04:00:00.000Z
MMH,6A:3A:0E:2E:6E:2D,wpa2,31.99987429,-102.1031636,165,,2024-10-11T04:00:00.000Z
MMH,6A:3A:0E:2E:6E:35,wpa2,31.99812382,-102.0927364,40,,2024-10-07T23:00:00.000Z
MMH,6A:3A:0E:2E:6E:41,wpa2,32.00873277,-102.0848499,153,,2024-09-11T02:00:00.000Z
MMH,6A:3A:0E:2E:6E:4E,wpa2,32.00656967,-102.0894318,36,,2024-10-11T03:00:00.000Z
MMH,6A:3A:0E:2E:6E:6E,wpa2,31.99629889,-102.1019379,112,,2021-09-20T20:00:00.000Z
MMH,6A:3A:0E:2E:6E:79,wpa2,31.99836157,-102.0872034,157,,2023-04-08T21:00:00.000Z
MMH,6A:3A:0E:2E:6E:81,wpa2,32.00534,-102.088531,157,,2024-09-11T02:00:00.000Z
MMH,6A:3A:0E:2E:6E:87,wpa2,32.007404,-102.092414,149,,2023-04-08T21:00:00.000Z
MMH,6A:3A:0E:2E:6E:8A,wpa2,32.00556179,-102.1025408,36,,2024-10-24T18:00:00.000Z
MMH,6A:3A:0E:2E:6E:8D,wpa2,31.99758553,-102.101573,36,,2022-12-09T00:00:00.000Z
MMH,6A:3A:0E:2E:6E:8E,wpa2,32.00657822,-102.0879996,44,,2022-04-01T00:00:00.000Z
MMH,6A:3A:0E:2E:6E:9E,wpa2,32.00869388,-102.0942112,165,,2024-10-11T04:00:00.000Z
MMH,6A:3A:0E:2E:6E:AA,wpa2,32.00258808,-102.083977,40,,2023-02-10T16:00:00.000Z
MMH,6A:3A:0E:2E:6E:B1,wpa2,31.9977654,-102.08974,48,,2022-03-20T02:00:00.000Z
MMH,6A:3A:0E:2E:6E:B4,wpa2,32.002914,-102.090095,149,,2024-10-24T18:00:00.000Z
MMH,6A:3A:0E:2E:6E:BC,wpa2,32.0036963,-102.0947519,44,,2024-10-24T18:00:00.000Z
MMH,6A:3A:0E:2E:6E:C6,wpa2,32.000003,-102.0964323,149,,2024-10-11T04:00:00.000Z
MMH,6A:3A:0E:2E:6E:CC,wpa2,31.999753,-102.086715,40,,2024-10-24T18:00:00.000Z
MMH,6A:3A:0E:2E:6E:D4,wpa2,32.00575367,-102.098118,48,,2024-10-24T18:00:00.000Z
MMH,6A:3A:0E:2E:6E:D6,wpa2,32.00912956,-102.1024444,44,,2023-05-15T23:00:00.000Z
MMH,6A:3A:0E:2E:6E:DA,wpa2,32.001166,-102.0908974,157,,2024-10-11T04:00:00.000Z
MMH-wpa2link,6A:3A:0E:2E:6F:46,wpa2,32.00822685,-102.0887562,56,,2022-07-11T20:00:00.000Z
MMH,6A:3A:0E:2E:73:CF,wpa2,31.99999734,-102.09052,44,,2024-10-11T04:00:00.000Z
MMH-wpa2link,6A:3A:0E:2E:76:4E,wpa2,32.0002613,-102.0922927,108,,2023-09-25T10:00:00.000Z
MMH,6A:3A:0E:2E:76:A0,wpa2,31.99668348,-102.0965536,36,,2024-09-11T02:00:00.000Z
MMH,6A:3A:0E:2E:76:A3,wpa2,32.01132922,-102.0966696,149,,2023-05-15T22:00:00.000Z
