MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
86:25:19:05:47:ff,DIRECT-99M2070 Series,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 01:34,7,2442,-72,32.009543,-102.096656,830.6655354,4,,,WIFI
c0:c5:22:e1:36:e5,ARRIS-36E2-5G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 01:35,157,5785,-87,32.0096227,-102.0963201,830.6655354,4,,,WIFI
d5:d6:2a:bd:fb:70,,Misc,25/10/2024 01:35,,,-99,32.009753,-102.095771,830.6655354,4,,76,WIFI
62:99:ea:25:a1:c5,,Misc,25/10/2024 01:36,,,-100,32.009498,-102.096863,830.6655354,4,,76,WIFI
5c:a9:ab:0c:b6:be,,Misc,25/10/2024 01:36,,7936,-99,32.009335,-102.096801,830.6655354,4,,76,WIFI
76:eb:fb:2a:d7:7f,,Misc,25/10/2024 01:36,,,-101,32.0090076,-102.0966935,830.6612929,4,,76,WIFI
f3:33:f5:f9:54:0c,S22 149A LE,Misc,25/10/2024 01:36,,7936,-88,32.008522,-102.096534,830.6612929,4,,,WIFI
76:eb:fb:2a:d7:7f,,Misc,25/10/2024 01:36,,,-94,32.009254,-102.097923,830.4342326,4,,76,WIFI
77:98:d5:d2:bc:3f,,Misc,25/10/2024 01:37,,,-102,32.010803,-102.098427,830.4342326,4,,76,WIFI
7b:93:14:9e:f1:22,,Misc,25/10/2024 01:37,,7936,-91,32.009254,-102.097923,830.4342326,4,,76,WIFI
d8:23:c5:1c:74:a4,,Misc,25/10/2024 01:37,,,-91,32.0091361,-102.0984465,830.4342326,4,,76,WIFI
80:37:73:fc:2f:d3,NStreun,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 01:37,11,2462,-91,32.009029,-102.098922,830.867961,4,,,WIFI
8c:85:80:de:75:48,,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 01:37,10,2457,-65,32.00901,-102.098983,830.867961,4,,,WIFI
1c:bf:ce:7a:6a:f7,NETGEAR56-5G-PRO-5G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 01:38,153,5765,-90,32.009254,-102.097923,830.867961,4,,,WIFI
7a:66:9d:ca:1c:ec,DIRECT-roku-LM2-2C2E4D,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 01:39,149,5745,-85,32.0093722,-102.0974028,830.867961,4,,,WIFI
f4:92:bf:8f:dc:1a,Chicken Express,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 01:39,11,2462,-87,32.009455,-102.097038,830.867961,4,,,WIFI
9c:53:22:66:11:5a,700main,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 01:39,9,2452,-59,32.009498,-102.096863,830.867961,4,,,WIFI
5c:53:c3:11:24:83,MyOptimum 11247f,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 01:40,149,5745,-67,32.008762,-102.100044,831.2843098,4,,,WIFI
5c:53:c3:11:24:82,MyOptimum 11247f,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 01:40,1,2412,-57,32.010334,-102.100555,831.2843098,4,,,WIFI
02:49:a5:8c:10:22,myChevrolet9513,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 01:40,44,5220,-73,32.008762,-102.100044,831.2843098,4,,,WIFI
88:51:fb:24:8f:a8,HP-Print-A8-Officejet Pro 8600,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 01:40,1,2412,-74,32.0086387,-102.1005786,831.2843098,4,,,WIFI
f9:29:ad:e3:c3:fe,Amazfit GTS 4 Mini,Misc,25/10/2024 01:41,,,-103,32.008514,-102.101119,831.2843098,4,,343,WIFI
70:b3:5f:b0:41:6b,,Uncategorized,25/10/2024 01:41,,7936,-54,32.008762,-102.100044,831.2843098,4,,76,WIFI
e0:79:8d:23:c8:a4,Square Reader 5286,Misc,25/10/2024 01:41,,,-98,32.0088827,-102.0995185,831.3453419,4,,,WIFI
58:9f:2b:9c:65:89,,Misc,25/10/2024 01:41,,,-97,32.008969,-102.099143,831.5894206,4,,76,WIFI
18:58:80:bb:29:9d,TMOBILE-299B,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 01:42,10,2457,-63,32.00901,-102.098983,831.2805041,4,,,WIFI
f6:92:bf:9f:dc:1b,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 01:42,40,5200,-84,32.008514,-102.101119,831.2805041,4,,,WIFI
dc:8d:8a:7d:32:a4,ATTJJPQFsy,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 01:42,6,2437,-86,32.008269,-102.102165,831.2805041,4,,,WIFI
1c:bf:ce:7a:6a:f7,NETGEAR56-5G-PRO-5G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 01:43,153,5765,-84,32.008514,-102.101119,831.2805041,4,,,WIFI
02:24:a5:8c:10:22,myChevrolet9513,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 01:43,1,2412,-75,32.0086387,-102.1005786,831.2805041,4,,,WIFI
fa:de:e1:89:2f:73,,Misc,25/10/2024 01:43,,,-99,32.008762,-102.100044,831.2357443,4,,76,WIFI
5a:67:d6:74:a3:ad,Uconnect-3b645a29,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 01:43,36,5180,-89,32.008514,-102.101119,831.1896113,4,,,WIFI
f6:92:bf:9f:dc:1a,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 01:43,11,2462,-89,32.008607,-102.101135,831.1896113,4,,,WIFI
8c:85:80:de:75:48,,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 01:44,10,2457,-58,32.0100766,-102.1016359,831.1896113,4,,,WIFI
0a:56:ee:56:30:8e,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 01:44,161,5805,-91,32.008514,-102.101119,831.1896113,4,,,WIFI
e2:62:d4:cf:83:1c,CHEVROLET9967,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 01:45,153,5765,-84,32.008419,-102.101104,831.1896113,4,,,WIFI
72:0c:c2:bf:dc:f3,,Misc,25/10/2024 01:45,,,-91,32.007973,-102.1009647,831.1896113,4,,76,WIFI
70:b3:5f:b0:41:6b,,Uncategorized,25/10/2024 01:45,,7936,-48,32.0074935,-102.1008153,831.1526595,4,,76,WIFI
de:07:55:4d:f5:b7,,Misc,25/10/2024 01:46,,,-102,32.008269,-102.102165,831.1526595,4,,76,WIFI
6e:02:d1:94:1a:4b,,Misc,25/10/2024 01:47,,,-98,32.008514,-102.101119,831.1629097,4,,76,WIFI
0e:8d:8b:df:12:91,BKOffice,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 01:47,36,5180,-89,32.008269,-102.102165,830.7569657,4,,,WIFI
c4:f5:d3:7d:b6:ed,,Misc,25/10/2024 01:47,,,-94,32.009818,-102.102668,830.4403043,4,,76,WIFI
a4:cf:d2:40:6a:45,MyAltice 406a41,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 01:47,36,5180,-91,32.008269,-102.102165,830.6207408,4,,,WIFI
02:24:a5:8c:10:22,myChevrolet9513,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 01:48,1,2412,-59,32.0081383,-102.1027382,830.6207408,4,,,WIFI
5f:05:8f:9f:7e:d2,,Misc,25/10/2024 01:49,,,-96,32.008003,-102.103332,830.6207408,4,,76,WIFI
47:c3:d1:1a:0b:ae,,Misc,25/10/2024 01:50,,7936,-91,32.008003,-102.103332,830.6207408,4,,76,WIFI
6e:f6:b6:0e:1c:ad,,Misc,25/10/2024 01:50,,,-89,32.005996,-102.102683,830.4973201,4,,76,WIFI
e0:1c:8d:18:30:35,,Misc,25/10/2024 01:50,,,-99,32.008003,-102.103332,830.6996628,4,,76,WIFI
6d:a1:f7:44:f8:51,,Misc,25/10/2024 01:50,,7936,-98,32.009536,-102.10382,830.6996628,4,,76,WIFI
77:51:9a:35:52:8c,,Misc,25/10/2024 01:51,,7936,-101,32.008003,-102.103332,830.7484208,6,,76,WIFI
5c:53:c3:bc:fb:5b,MyOptimum bcfb57,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 01:51,161,5805,-91,32.0081383,-102.1027382,830.7484208,6,,,WIFI
a2:c8:54:b3:14:94,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 01:51,116,5580,-81,32.008269,-102.102165,830.7484208,6,,,WIFI
d0:fc:d0:2e:59:34,ATTQfUeVtf,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 01:51,11,2462,-90,32.009918,-102.094604,830.7484208,6,,,WIFI
16:4a:16:d3:bc:af,Cricket Vision® Plus_4545,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 01:52,3,2422,-76,32.010018,-102.094635,830.7484208,6,,,WIFI
5e:53:c3:bc:fb:66,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 01:52,161,5805,-91,32.009918,-102.094604,830.7484208,6,,,WIFI
06:50:c2:a4:c7:a0,techtrex,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 01:52,1,2412,-58,32.009975,-102.094169,830.7484208,6,,,WIFI
6e:43:a9:36:a3:50,,Misc,25/10/2024 01:53,,7936,-82,32.010254,-102.092964,830.7484208,6,,76,WIFI
5b:00:83:7e:e2:32,,Misc,25/10/2024 01:54,,7936,-93,32.009918,-102.094604,831.0217266,4,,76,WIFI
f1:31:2d:98:69:4b,,Misc,25/10/2024 01:54,,,-105,32.0095307,-102.09448,831.139913,4,,76,WIFI
f3:33:84:e3:02:67,S22 01FE LE,Misc,25/10/2024 01:54,,7936,-89,32.0093288,-102.0944154,831.139913,4,,,WIFI
38:3c:9c:e6:56:96,51kioa102014375007,Misc,25/10/2024 01:55,,7936,-72,32.009037,-102.094322,831.139913,4,,,WIFI
47:c3:d1:1a:0b:ae,,Misc,25/10/2024 01:55,,7936,-84,31.995042,-102.101303,831.139913,4,,76,WIFI
44:c2:45:6d:fb:5e,JVC HA-A30T2-GFP,Uncategorized,25/10/2024 01:55,,7936,-101,31.994849,-102.102112,831.6118282,4,,,WIFI
7f:61:e2:f6:35:dc,,Misc,25/10/2024 01:55,,7936,-90,31.995042,-102.101303,831.6118282,4,,76,WIFI
5c:a9:ab:0c:b6:be,,Misc,25/10/2024 01:56,,7936,-90,31.9951077,-102.1010358,831.6118282,4,,76,WIFI
6b:db:aa:5b:66:0b,,Misc,25/10/2024 01:56,,7936,-89,31.995042,-102.101303,831.6118282,4,,76,WIFI
f3:33:84:e3:02:67,S22 01FE LE,Misc,25/10/2024 01:57,,7936,-81,31.9961206,-102.1016762,831.7331319,4,,,WIFI
6d:a1:f7:44:f8:51,,Misc,25/10/2024 01:57,,7936,-90,31.996225,-102.101676,831.7331319,4,,76,WIFI
f3:33:68:c4:f7:ac,S22 13F8 LE,Uncategorized,25/10/2024 01:57,,7936,-92,31.99634,-102.101676,831.7631946,4,,,WIFI
7b:12:7e:8b:6f:2e,,Misc,25/10/2024 01:57,,,-101,31.996358,-102.101677,831.7631946,4,,,WIFI
32:2e:63:ea:e8:02,OnePlus Nord N30 5G-61d9,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 01:58,1,2412,-72,31.994777,-102.102417,831.7763198,8,,,WIFI
6c:f1:1e:59:9c:f8,,Misc,25/10/2024 01:58,,,-103,31.996092,-102.102851,831.3286508,8,,76,WIFI
44:c2:45:6d:fb:5e,JVC HA-A30T2-GFP,Uncategorized,25/10/2024 01:58,,7936,-96,31.994777,-102.102417,831.4129853,6,,,WIFI
74:e7:a9:e7:3e:8a,,Misc,25/10/2024 01:58,,7936,-96,31.994542,-102.103393,831.4129853,6,,76,WIFI
a4:cf:d2:40:6a:44,MyAltice 406a41,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 01:59,1,2412,-77,31.994777,-102.102417,831.1677733,6,,,WIFI
bc:82:5d:d2:d1:4a,Sanchez Chevy,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],25/10/2024 01:59,6,2437,-83,31.994849,-102.102112,831.1677733,6,,,WIFI
dc:8d:8a:7d:32:a4,ATTJJPQFsy,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 01:59,6,2437,-78,32.009182,-102.1137,831.1677733,6,,,WIFI
06:50:c2:a4:c7:a0,techtrex,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 01:59,1,2412,-48,32.011807,-102.114547,831.1677733,6,,,WIFI
38:3c:9c:e6:56:96,51kioa102014375007,Misc,25/10/2024 02:00,,7936,-66,32.009182,-102.1137,831.1969941,6,,,WIFI
db:23:af:a1:ae:e1,,Misc,25/10/2024 02:00,,,-97,32.007408,-102.113128,831.0057666,8,,76,WIFI
74:e7:a9:e7:3e:8a,,Misc,25/10/2024 02:00,,7936,-88,32.009182,-102.1137,830.6439836,6,,76,WIFI
66:21:98:24:cd:74,,Misc,25/10/2024 02:00,,,-92,32.0090702,-102.1142148,830.6439836,6,,76,WIFI
6b:db:aa:5b:66:0b,,Misc,25/10/2024 02:00,,7936,-82,32.0089696,-102.1146784,830.6439836,6,,76,WIFI
f3:33:84:e3:02:67,S22 01FE LE,Misc,25/10/2024 02:01,,7936,-74,32.008956,-102.1147413,830.6439836,6,,,WIFI
38:3c:9c:e6:56:96,51kioa102014375007,Misc,25/10/2024 02:01,,7936,-60,32.009182,-102.1137,830.6439836,6,,,WIFI
d3:50:6b:99:e0:87,,Misc,25/10/2024 02:02,,,-97,32.009205,-102.113609,830.5091121,6,,76,WIFI
3c:68:16:0c:33:d0,,Misc,25/10/2024 02:02,,,-79,32.0093176,-102.1132027,830.3737585,6,,,WIFI
18:58:80:bb:29:9e,TMOBILE-299B,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 02:02,100,5500,-66,32.009461,-102.112685,829.5345401,6,,,WIFI
b0:7f:b9:a3:2e:a2,NETGEAR56-5G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 02:02,153,5765,-69,32.014564,-102.115432,829.5345401,6,,,WIFI
06:50:c2:a4:c7:a0,techtrex,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 02:02,1,2412,-39,32.016348,-102.116005,829.5345401,6,,,WIFI
b0:39:56:97:d6:f5,NETGEAR56-5G_5GEXT,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 02:03,153,5765,-71,32.014564,-102.115432,829.5345401,6,,,WIFI
310260_31771_16252674,T-Mobile USA,LTE;us,25/10/2024 02:03,2325,2325,-113,32.011807,-102.114547,829.5345401,6,,,WIFI
310260_31771_16252674,T-Mobile USA,LTE;us,25/10/2024 02:03,2325,2325,-84,32.014564,-102.115432,829.5345401,6,,,WIFI
47:c3:d1:1a:0b:ae,,Misc,25/10/2024 02:03,,7936,-73,32.0144421,-102.1159529,829.4038719,6,,76,WIFI
d3:50:6b:99:e0:87,,Misc,25/10/2024 02:04,,,-88,32.014323,-102.116462,829.4038719,6,,76,WIFI
4b:18:40:03:cb:c4,,Misc,25/10/2024 02:04,,7936,-100,32.014564,-102.115432,829.4038719,6,,76,WIFI
f3:33:f5:f9:54:0c,S22 149A LE,Misc,25/10/2024 02:04,,7936,-82,32.0146818,-102.1149266,829.4038719,6,,,WIFI
62:0f:67:a0:4a:ac,,Misc,25/10/2024 02:05,,7936,-90,32.014804,-102.114402,829.2022728,6,,76,WIFI
43:61:88:41:ed:d1,,Misc,25/10/2024 02:05,,,-100,32.016348,-102.116005,829.2022728,6,,,WIFI
47:c3:d1:1a:0b:ae,,Misc,25/10/2024 02:05,,7936,-66,32.014564,-102.115432,829.2022728,6,,76,WIFI
18:58:80:bb:29:9d,TMOBILE-299B,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 02:06,10,2457,-51,32.016348,-102.116005,829.2022728,6,,,WIFI
00:25:ca:a2:a5:d9,Motive AABL36MD383229,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 02:07,6,2437,-76,32.0162258,-102.1165295,829.2022728,6,,,WIFI
b0:7f:b9:a3:2e:a3,NETGEAR56,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 02:07,7,2442,-53,32.016108,-102.117035,829.2022728,6,,,WIFI
16:4a:16:d3:bc:af,Cricket Vision® Plus_4545,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 02:07,3,2422,-67,32.016348,-102.116005,829.2022728,6,,,WIFI
1c:bf:ce:7a:6a:f4,NETGEAR56-5G-PRO-2.4G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 02:07,1,2412,-71,32.0164659,-102.1155012,829.2022728,6,,,WIFI
67:70:bd:00:1f:fc,,Misc,25/10/2024 02:07,,7936,-85,32.016589,-102.114975,829.0442651,6,,76,WIFI
51:1e:6b:d7:2e:a8,,Misc,25/10/2024 02:08,,,-82,32.015549,-102.094222,829.0442651,6,,76,WIFI
f3:33:59:c4:e3:9d,S22 01E4 LE,Uncategorized,25/10/2024 02:08,,7936,-80,32.014387,-102.0938458,829.0442651,6,,,WIFI
c5:6f:10:28:f9:0a,CASIO GPR-H1000,Misc,25/10/2024 02:08,,,-101,32.015549,-102.094222,829.0442651,6,,,WIFI
30:27:38:90:38:16,,Misc,25/10/2024 02:09,,,-70,32.0154215,-102.094758,829.0442651,6,,6,WIFI
23:00:5c:27:72:bd,,Misc,25/10/2024 02:09,,,-90,32.015273,-102.095382,829.0442651,6,,,WIFI
ac:67:b2:d7:b7:82,Eatabit-bccc,Misc,25/10/2024 02:09,,7936,-80,32.015549,-102.094222,829.0442651,6,,,WIFI
7f:61:e2:f6:35:dc,,Misc,25/10/2024 02:09,,7936,-70,32.015673,-102.0936845,829.0442651,6,,76,WIFI
f7:06:8c:16:f3:51,,Misc,25/10/2024 02:10,,,-94,32.015797,-102.093147,829.0442651,6,,76,WIFI
f3:33:68:c4:f7:ac,S22 13F8 LE,Uncategorized,25/10/2024 02:10,,7936,-87,32.01498,-102.096657,828.9250535,6,,,WIFI
5b:e7:82:73:13:67,,Misc,25/10/2024 02:11,,7936,-82,32.014281,-102.096435,828.9250535,6,,76,WIFI
4d:4e:eb:14:bf:d3,,Misc,25/10/2024 02:11,,7936,-88,32.01498,-102.096657,828.9250535,6,,76,WIFI
e0:1c:8d:18:30:35,,Misc,25/10/2024 02:11,,,-86,32.014952,-102.097015,828.9250535,6,,76,WIFI
df:c7:6d:3f:97:c1,,Misc,25/10/2024 02:11,,,-88,32.014967,-102.097257,828.9250535,6,,76,WIFI
5b:e7:82:73:13:67,,Misc,25/10/2024 02:11,,7936,-77,32.014988,-102.097595,828.9250535,6,,76,WIFI
77:51:9a:35:52:8c,,Misc,25/10/2024 02:12,,7936,-96,32.014958,-102.097831,828.9250535,6,,76,WIFI
7b:93:14:9e:f1:22,,Misc,25/10/2024 02:12,,7936,-79,32.01498,-102.096657,828.8859123,8,,76,WIFI
fa:de:e1:89:2f:73,,Misc,25/10/2024 02:13,,,-69,32.0151234,-102.096033,828.8859123,8,,76,WIFI
6e:f6:b6:0e:1c:ad,,Misc,25/10/2024 02:13,,,-83,32.015273,-102.095382,828.8859123,8,,76,WIFI
dc:93:d2:d9:0f:5a,,Misc,25/10/2024 02:14,,,-88,32.013796,-102.101852,828.5501086,8,,76,WIFI
62:0f:67:a0:4a:ac,,Misc,25/10/2024 02:14,,7936,-81,32.013558,-102.10276,828.5501086,8,,76,WIFI
73:f1:20:19:ed:55,,Misc,25/10/2024 02:14,,,-82,32.013796,-102.101852,828.5501086,8,,76,WIFI
7d:86:e6:a8:27:33,,Misc,25/10/2024 02:15,,,-102,32.013923,-102.101478,828.5501086,8,,,WIFI
43:61:88:41:ed:d1,,Misc,25/10/2024 02:15,,,-94,32.013956,-102.1014241,828.5501086,8,,,WIFI
66:f3:79:6c:58:71,,Misc,25/10/2024 02:15,,,-98,32.014119,-102.101158,828.5501086,8,,117,WIFI
f3:33:84:e3:02:67,S22 01FE LE,Misc,25/10/2024 02:15,,7936,-69,32.014241,-102.100883,828.5501086,8,,,WIFI
74:e7:a9:e7:3e:8a,,Misc,25/10/2024 02:15,,7936,-83,32.014362,-102.100349,828.5501086,8,,76,WIFI
09:08:88:ad:f7:0a,,Misc,25/10/2024 02:16,,,-88,32.013796,-102.101852,828.5501086,8,,,WIFI
b0:7f:b9:a3:2e:a2,NETGEAR56-5G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 02:16,153,5765,-60,32.0142526,-102.1020026,827.881201,8,,,WIFI
8c:85:80:de:75:48,,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 02:16,10,2457,-43,32.014675,-102.102142,827.881201,8,,,WIFI
18:58:f5:c2:29:9e,,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 02:16,100,5500,-60,32.013796,-102.101852,827.881201,8,,,WIFI
1c:bf:ce:7a:6a:f7,NETGEAR56-5G-PRO-5G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 02:17,153,5765,-76,32.013603,-102.101783,827.881201,8,,,WIFI
80:da:13:39:1f:54,David Newbold,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 02:17,40,5200,-84,32.013518,-102.101707,827.881201,8,,,WIFI
f2:27:5c:ca:e4:ad,Samsung ,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 02:18,6,2437,-73,32.013434,-102.101593,827.881201,8,,,WIFI
d5:d6:2a:bd:fb:70,,Misc,25/10/2024 02:18,,,-84,32.01335,-102.101372,827.881201,8,,76,WIFI
77:51:9a:35:52:8c,,Misc,25/10/2024 02:18,,7936,-90,32.013335,-102.101188,827.6122396,8,,76,WIFI
7b:12:7e:8b:6f:2e,,Misc,25/10/2024 02:18,,,-96,32.013404,-102.100288,827.6122396,8,,,WIFI
f5:cd:a0:5e:3b:c1,,Misc,25/10/2024 02:19,,,-87,32.013446,-102.100059,827.6122396,8,,76,WIFI
6c:db:c0:3b:da:0a,,Misc,25/10/2024 02:19,,,-92,32.013558,-102.10276,827.4690495,6,,,WIFI
44:c2:45:6d:fb:5e,JVC HA-A30T2-GFP,Uncategorized,25/10/2024 02:19,,7936,-90,32.013047,-102.104949,827.3462115,6,,,WIFI
c4:f5:d3:7d:b6:ed,,Misc,25/10/2024 02:19,,,-89,32.013558,-102.10276,827.1564088,6,,76,WIFI
94:a6:7e:e9:2d:a3,power,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 02:20,3,2422,-63,32.013796,-102.101852,827.1564088,6,,,WIFI
16:4a:16:d3:bc:af,Cricket Vision® Plus_4545,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 02:21,3,2422,-60,32.013558,-102.10276,827.1564088,6,,,WIFI
32:2e:63:ea:e8:02,OnePlus Nord N30 5G-61d9,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 02:21,1,2412,-66,32.013991,-102.102897,827.1564088,6,,,WIFI
cb:fd:63:d3:d2:b4,,Misc,25/10/2024 02:22,,,-47,32.014042,-102.102928,827.1630084,6,,76,WIFI
50:5e:5c:af:40:a0,JVC A30T2 R[V1.0.3],Misc,25/10/2024 02:23,,7936,-90,32.0140879,-102.1029589,826.5157516,6,,,WIFI
61:bd:da:e0:80:10,,Misc,25/10/2024 02:23,,,-92,32.014134,-102.1029908,826.5157516,6,,76,WIFI
0a:28:d4:bd:72:0f,AP10024822,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 02:23,10,2457,-85,32.014202,-102.10305,826.3003657,6,,,WIFI
5e:b9:06:b7:81:18,,Misc,25/10/2024 02:23,,7936,-99,32.014239,-102.10308,826.3003657,6,,,WIFI
4b:ae:3a:43:36:6f,,Misc,25/10/2024 02:23,,,-101,32.014289,-102.103103,826.3003657,6,,76,WIFI
de:07:55:4d:f5:b7,,Misc,25/10/2024 02:24,,,-91,32.0143329,-102.1031217,826.3003657,6,,76,WIFI
e0:03:6b:aa:9f:c5,Samsung CU7000 70,Misc,25/10/2024 02:24,,1084,-95,32.0144077,-102.1031522,825.6915075,6,,117,WIFI
7d:27:d3:8d:3a:af,,Misc,25/10/2024 02:24,,,-93,32.013558,-102.10276,827.0022413,6,,76,WIFI
e0:03:6b:28:23:07,,Misc,25/10/2024 02:25,,,-102,32.0131251,-102.1026197,828.6583877,6,,117,WIFI
58:20:13:7a:b4:f1,,Misc,25/10/2024 02:25,,,-100,32.012688,-102.102478,828.6583877,6,,76,WIFI
5c:2b:b8:52:3a:e2,,Misc,25/10/2024 02:26,,,-100,32.013047,-102.104949,830.4577823,6,,76,WIFI
d8:8a:25:8a:a5:39,,Misc,25/10/2024 02:26,,,-99,32.013558,-102.10276,830.4577823,6,,76,WIFI
5e:b9:06:b7:81:18,,Misc,25/10/2024 02:26,,7936,-88,32.013047,-102.104949,830.8281845,6,,,WIFI
45:fa:d3:4c:e5:2b,,Misc,25/10/2024 02:27,,,-94,32.0129793,-102.1054895,831.1175795,4,,76,WIFI
67:27:ca:43:29:38,,Misc,25/10/2024 02:28,,,-95,32.012915,-102.106003,831.5507444,4,,76,WIFI
d0:c5:9b:0b:9d:f7,,Misc,25/10/2024 02:29,,,-97,32.013047,-102.104949,832.4489255,6,,,WIFI
94:18:65:49:b1:38,hv2024,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 02:30,149,5745,-82,32.0126317,-102.1048152,832.2598225,6,,,WIFI
d9:d2:dd:ba:93:df,,Misc,25/10/2024 02:30,,,-101,32.012172,-102.104667,832.081574,4,,76,WIFI
75:22:dc:eb:38:c8,,Misc,25/10/2024 02:30,,,-96,32.013047,-102.104949,832.1675522,4,,76,WIFI
7f:b4:bb:d1:5e:9e,,Misc,25/10/2024 02:30,,,-85,32.0135072,-102.1050943,831.7850989,4,,76,WIFI
5e:b9:06:b7:81:18,,Misc,25/10/2024 02:30,,7936,-98,32.013918,-102.105224,831.6835256,4,,76,WIFI
28:ec:9a:37:cc:26,ENVOY_026376,[ESS],25/10/2024 02:31,9,2452,-87,32.012915,-102.106003,831.7423579,4,,,WIFI
77:4a:4f:c4:15:9f,,Misc,25/10/2024 02:31,,7936,-66,32.012886,-102.106201,831.9610584,4,,76,WIFI
fd:4f:86:3a:ba:ec,,Misc,25/10/2024 02:31,,,-100,32.012592,-102.107459,831.9610584,4,,76,WIFI
70:6a:cc:10:3d:d7,,Misc,25/10/2024 02:31,,,-100,32.012915,-102.106003,832.2822958,4,,76,WIFI
72:14:94:e5:32:67,,Misc,25/10/2024 02:32,,,-99,32.0129793,-102.1054895,832.2822958,4,,76,WIFI
